variant,strategy,pattern,severity,impact_score,line_number,co_occurring_patterns,source_lines,complexity_class,total_suggestions,score,pattern_frequency,line_proximity,severity_encoded,pat_constant_folding,pat_dead_code,pat_early_return,pat_expensive_calls,pat_hot_loop,pat_loop_invariant,pat_nested_loops,pat_repeated_computation,pat_string_concat_loop,pat_unused_vars,cplx_O(1),cplx_O(n),cplx_O(n²),var_base,var_large_input,var_medium_input,var_small_input,var_with_branch_noise,var_with_setup_noise,strategy_encoded
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,replace_string_concat,string_concat_loop,low,5.0,3,string_concat_loop,4,O(n),1,96.17,18,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5
medium_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,5
large_input,replace_string_concat,string_concat_loop,medium,10.0,3,string_concat_loop,4,O(n),1,92.83,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,5
with_setup_noise,replace_string_concat,string_concat_loop,medium,10.0,5,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5
with_setup_noise,replace_string_concat,constant_folding,low,2.0,2,constant_folding|string_concat_loop,7,O(n),2,94.47,18,1.5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
with_branch_noise,replace_string_concat,string_concat_loop,medium,10.0,8,string_concat_loop,10,O(n),1,97.08,18,0.0,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,5
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,0.25,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,5.25,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,1.75,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,3.75,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,0.25,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,5.25,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,1.75,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,3.75,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,0.25,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,5.25,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,1.75,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,18,3.75,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,18,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,1.0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,18,4.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1
